# Reproduction command (with lincs version 1.1.0): lincs generate classified-alternatives problem.yml model.yml 2500 --random-seed 867960298 --misclassified-count 0
name,"Criterion 1","Criterion 2","Criterion 3","Criterion 4","Criterion 5",category
"Alternative 2225",0.137614846,0.584704697,0.914457798,0.534153104,0.156963229,"Intermediate category 2"
"Alternative 2226",0.351033837,0.51048851,0.0812425166,0.50340116,0.509325385,"Intermediate category 1"
"Alternative 2227",0.792422354,0.0852155313,0.793905616,0.508749306,0.160451725,"Worst category"
"Alternative 2228",0.611128688,0.963934481,0.119209565,0.602276802,0.525919199,"Intermediate category 2"
"Alternative 2229",0.816610634,0.494471282,0.748343885,0.445086777,0.131485999,"Intermediate category 2"
"Alternative 2230",0.343909264,0.312170476,0.590679109,0.209759519,0.335092425,"Intermediate category 2"
"Alternative 2231",0.780422509,0.327505887,0.83310008,0.225232765,0.661258042,"Intermediate category 2"
"Alternative 2232",0.219047666,0.97381115,0.744556546,0.173646465,0.574261725,"Intermediate category 3"
"Alternative 2233",0.224605575,0.0950695872,0.785040081,0.553247094,0.343381345,"Worst category"
"Alternative 2234",0.707577229,0.876107991,0.385717541,0.206462279,0.415539265,"Intermediate category 1"
"Alternative 2235",0.168681547,0.119395241,0.965134442,0.461248547,0.266358793,"Worst category"
"Alternative 2236",0.383973211,0.16664356,0.487305552,0.938813448,0.611027181,"Worst category"
"Alternative 2237",0.160965025,0.528623223,0.691441476,0.0817915276,0.313320398,"Intermediate category 2"
"Alternative 2238",0.772497952,0.528688908,0.00923012476,0.678223968,0.150145471,"Intermediate category 2"
"Alternative 2239",0.202196732,0.721622467,0.452245116,0.861118853,0.375492871,"Intermediate category 1"
"Alternative 2240",0.71448952,0.0927622393,0.0141369551,0.588150859,0.37884903,"Worst category"
"Alternative 2241",0.33863622,0.744956315,0.560625553,0.525572777,0.848015964,"Intermediate category 2"
"Alternative 2242",0.604705572,0.83571589,0.467158675,0.972596824,0.105304591,"Intermediate category 2"
"Alternative 2243",0.521625578,0.954610348,0.958215058,0.0643019676,0.526599884,"Intermediate category 3"
"Alternative 2244",0.167353719,0.791641235,0.977134168,0.0458841771,0.620877504,"Intermediate category 3"
"Alternative 2245",0.536218286,0.342484832,0.476881027,0.041822508,0.558362067,"Intermediate category 1"
"Alternative 2246",0.614006758,0.491092563,0.416198045,0.761808813,0.164225996,"Intermediate category 2"
"Alternative 2247",0.327589095,0.792428255,0.0716899708,0.345450252,0.42859441,"Worst category"
"Alternative 2248",0.0779488161,0.163619533,0.0585937686,0.436424851,0.912465453,"Worst category"
"Alternative 2249",0.78888005,0.156940266,0.362280458,0.447375447,0.451294571,"Worst category"
"Alternative 2250",0.978697181,0.127714291,0.00831658859,0.950908482,0.59727025,"Worst category"
"Alternative 2251",0.326718003,0.291095525,0.472708702,0.745153546,0.615083218,"Intermediate category 1"
"Alternative 2252",0.681526005,0.926264465,0.335152805,0.63704133,0.61588794,"Intermediate category 2"
"Alternative 2253",0.588320613,0.219482914,0.791373372,0.698992431,0.609974504,"Worst category"
"Alternative 2254",0.59322989,0.14823468,0.76876986,0.440990418,0.0223863292,"Worst category"
"Alternative 2255",0.326156408,0.741196811,0.339791358,0.364656627,0.452878505,"Worst category"
"Alternative 2256",0.504609883,0.113965265,0.0122386068,0.870815039,0.0761861876,"Worst category"
"Alternative 2257",0.773957074,0.680585384,0.12915875,0.0618128069,0.784590602,"Intermediate category 2"
"Alternative 2258",0.363194346,0.858135104,0.425468266,0.742540002,0.387076914,"Intermediate category 1"
"Alternative 2259",0.999175787,0.158155724,0.465462506,0.725981474,0.134442464,"Worst category"
"Alternative 2260",0.501367629,0.275386572,0.476184487,0.221751124,0.331009835,"Intermediate category 1"
"Alternative 2261",0.0936207473,0.382992923,0.822725773,0.549017847,0.33736515,"Intermediate category 2"
"Alternative 2262",0.919303954,0.626544774,0.927361786,0.69078064,0.675662756,"Intermediate category 2"
"Alternative 2263",0.657955885,0.0891018361,0.446467787,0.429839522,0.954114437,"Worst category"
"Alternative 2264",0.335785747,0.176998913,0.693806589,0.250002503,0.650278032,"Worst category"
"Alternative 2265",0.458453834,0.446395367,0.361332774,0.505861163,0.228796631,"Intermediate category 1"
"Alternative 2266",0.456405073,0.830793619,0.268585801,0.663920581,0.794021606,"Intermediate category 2"
"Alternative 2267",0.089513354,0.113303207,0.94786638,0.341250449,0.779206276,"Worst category"
"Alternative 2268",0.20703724,0.0751991645,0.0197561644,0.380151808,0.665819585,"Worst category"
"Alternative 2269",0.531727612,0.991470993,0.0951991901,0.901903331,0.0633209497,"Intermediate category 2"
"Alternative 2270",0.0874288529,0.229003564,0.448356301,0.24897638,0.167059138,"Intermediate category 1"
"Alternative 2271",0.851799965,0.0982410312,0.506589472,0.764050603,0.571974277,"Worst category"
"Alternative 2272",0.977201819,0.674413323,0.843280077,0.0939103439,0.288831234,"Intermediate category 2"
"Alternative 2273",0.438842326,0.9115628,0.702400684,0.199034378,0.914425194,"Intermediate category 3"
"Alternative 2274",0.371779889,0.00306766201,0.269774616,0.222028032,0.856625378,"Worst category"
"Alternative 2275",0.220601887,0.989358544,0.244932905,0.592121363,0.234506682,"Worst category"
"Alternative 2276",0.0408711582,0.456253201,0.989906192,0.261145294,0.436278552,"Intermediate category 2"
"Alternative 2277",0.104692861,0.838261902,0.113210984,0.173473001,0.671469927,"Intermediate category 1"
"Alternative 2278",0.575989783,0.857787073,0.652543068,0.699286819,0.946038306,"Intermediate category 3"
"Alternative 2279",0.384058207,0.899686217,0.387329131,0.262860566,0.617810369,"Intermediate category 1"
"Alternative 2280",0.816595018,0.28204155,0.640707672,0.546716452,0.226767927,"Intermediate category 1"
"Alternative 2281",0.496288657,0.960910082,0.236733332,0.644254684,0.465034783,"Intermediate category 1"
"Alternative 2282",0.276999563,0.805519044,0.461347342,0.552406967,0.294864982,"Intermediate category 1"
"Alternative 2283",0.187426984,0.932467282,0.474401772,0.907938659,0.584909856,"Intermediate category 1"
"Alternative 2284",0.20610705,0.30491811,0.604283512,0.231584981,0.818870723,"Intermediate category 1"
"Alternative 2285",0.518744767,0.725269973,0.412420154,0.924235344,0.366283268,"Intermediate category 2"
"Alternative 2286",0.480138153,0.446654528,0.765535355,0.604079187,0.673937917,"Intermediate category 2"
"Alternative 2287",0.0821164995,0.224032506,0.610949099,0.290792286,0.312153459,"Intermediate category 1"
"Alternative 2288",0.0865829438,0.476025492,0.939661562,0.121867731,0.236935794,"Intermediate category 2"
"Alternative 2289",0.419634461,0.827466428,0.535998762,0.705249608,0.548787534,"Intermediate category 1"
"Alternative 2290",0.605915666,0.759873092,0.195331946,0.0819393694,0.402494609,"Worst category"
"Alternative 2291",0.0415935293,0.387775391,0.401563674,0.824717641,0.0340439677,"Intermediate category 1"
"Alternative 2292",0.184482217,0.514483631,0.0840949267,0.7038849,0.209853783,"Worst category"
"Alternative 2293",0.737322271,0.265456319,0.814370036,0.184534147,0.903080761,"Intermediate category 1"
"Alternative 2294",0.0377204344,0.530204833,0.209830165,0.142603904,0.939297199,"Intermediate category 2"
"Alternative 2295",0.818134487,0.0975797996,0.825181067,0.434972703,0.115801074,"Worst category"
"Alternative 2296",0.631459236,0.586887181,0.69448483,0.503708303,0.300703615,"Intermediate category 2"
"Alternative 2297",0.604766905,0.740516484,0.0584319457,0.956937134,0.861578465,"Intermediate category 2"
"Alternative 2298",0.673829854,0.565716684,0.346632212,0.538258016,0.457211614,"Intermediate category 2"
"Alternative 2299",0.0223311521,0.0459860414,0.714013934,0.579345882,0.0748351142,"Worst category"
"Alternative 2300",0.396410733,0.919452667,0.482727528,0.28201443,0.589408338,"Intermediate category 1"
"Alternative 2301",0.748395801,0.438512534,0.0650283843,0.557945609,0.549781203,"Intermediate category 2"
"Alternative 2302",0.626594782,0.975306094,0.933366537,0.773248017,0.379612386,"Intermediate category 3"
"Alternative 2303",0.553680897,0.990142584,0.5281896,0.552135944,0.635930121,"Intermediate category 2"
"Alternative 2304",0.740671754,0.99137485,0.90400058,0.574980795,0.0345622562,"Intermediate category 3"
"Alternative 2305",0.364054531,0.988764524,0.336853951,0.636863708,0.856556833,"Intermediate category 2"
"Alternative 2306",0.669233561,0.165450796,0.13014707,0.728872776,0.301787496,"Worst category"
"Alternative 2307",0.741109431,0.467535943,0.477237463,0.365670592,0.0429265052,"Intermediate category 1"
"Alternative 2308",0.840922117,0.088745594,0.139445841,0.113374673,0.53805095,"Worst category"
"Alternative 2309",0.279212505,0.809262574,0.692555726,0.369308352,0.929768622,"Intermediate category 3"
"Alternative 2310",0.631259143,0.903219998,0.173924997,0.909291923,0.688815355,"Intermediate category 2"
"Alternative 2311",0.385439903,0.952212989,0.640072286,0.107464775,0.48635143,"Intermediate category 2"
"Alternative 2312",0.982181191,0.415991694,0.704014301,0.881010532,0.361411542,"Intermediate category 2"
"Alternative 2313",0.620093405,0.167980239,0.698927939,0.92994535,0.0294390544,"Worst category"
"Alternative 2314",0.926534295,0.936283708,0.235129595,0.952550173,0.0256159808,"Intermediate category 3"
"Alternative 2315",0.585291862,0.655921757,0.869158328,0.811431944,0.499124378,"Intermediate category 2"
"Alternative 2316",0.712555587,0.076173164,0.882451475,0.0577840619,0.969273448,"Worst category"
"Alternative 2317",0.233120441,0.78870064,0.380337119,0.660051644,0.00398524385,"Intermediate category 1"
"Alternative 2318",0.996482611,0.989180326,0.494455308,0.81712544,0.810904086,"Intermediate category 3"
"Alternative 2319",0.180518642,0.553333938,0.359821796,0.959219992,0.632915616,"Intermediate category 1"
"Alternative 2320",0.496601403,0.838466763,0.260268867,0.217984691,0.851653218,"Intermediate category 2"
"Alternative 2321",0.669885874,0.858269572,0.750178099,0.432047099,0.566732824,"Intermediate category 3"
"Alternative 2322",0.0134768076,0.81086874,0.275580972,0.293503553,0.539182127,"Intermediate category 1"
"Alternative 2323",0.276647627,0.524554431,0.0752453506,0.636041045,0.649717331,"Intermediate category 1"
"Alternative 2324",0.207948193,0.159021258,0.451836616,0.346595496,0.802256584,"Worst category"
"Alternative 2325",0.387712866,0.130658567,0.303228199,0.452648193,0.127012312,"Worst category"
"Alternative 2326",0.40894711,0.751402438,0.187329873,0.0408576652,0.672109902,"Intermediate category 1"
"Alternative 2327",0.682574034,0.832832873,0.74815321,0.0791269317,0.692423284,"Intermediate category 3"
"Alternative 2328",0.503430426,0.986892521,0.852421701,0.741838932,0.344018847,"Intermediate category 3"
"Alternative 2329",0.939093888,0.845758855,0.0312327929,0.878338277,0.216760904,"Intermediate category 3"
"Alternative 2330",0.300407559,0.395033389,0.00778268324,0.857854545,0.488690734,"Worst category"
"Alternative 2331",0.0454983413,0.268747598,0.281644642,0.841254652,0.0407778136,"Worst category"
"Alternative 2332",0.670063913,0.19659692,0.603969574,0.84031707,0.32137692,"Worst category"
"Alternative 2333",0.584447443,0.122606799,0.166781113,0.184956193,0.274779469,"Worst category"
"Alternative 2334",0.907013834,0.233522236,0.751162708,0.63228488,0.961483359,"Intermediate category 1"
"Alternative 2335",0.243530229,0.319095224,0.437814653,0.563731551,0.465750009,"Intermediate category 1"
"Alternative 2336",0.339505911,0.998832703,0.999744773,0.239934832,0.4543024,"Best category"
"Alternative 2337",0.563224673,0.933988452,0.811050713,0.498779029,0.773561656,"Intermediate category 3"
"Alternative 2338",0.291074067,0.0852925256,0.247205704,0.66213125,0.0496879071,"Worst category"
"Alternative 2339",0.839232504,0.212066591,0.888969064,0.497312307,0.805804193,"Worst category"
"Alternative 2340",0.895690262,0.00336378906,0.209733993,0.0582407378,0.201544479,"Worst category"
"Alternative 2341",0.27333194,0.475867242,0.754960299,0.590744317,0.473630846,"Intermediate category 2"
"Alternative 2342",0.14055264,0.325122207,0.708494604,0.476903021,0.695932031,"Intermediate category 2"
"Alternative 2343",0.618803918,0.631445229,0.608551741,0.0205648914,0.0280000605,"Intermediate category 2"
"Alternative 2344",0.612373531,0.849739313,0.292421788,0.269783705,0.0976889133,"Worst category"
"Alternative 2345",0.317140579,0.218310207,0.173775047,0.667158246,0.838837683,"Worst category"
"Alternative 2346",0.187949196,0.516010344,0.540147185,0.374375939,0.38187018,"Intermediate category 1"
"Alternative 2347",0.508199632,0.614616215,0.68467623,0.637227654,0.204796538,"Intermediate category 2"
"Alternative 2348",0.594957113,0.600367665,0.456395596,0.322961688,0.0912110135,"Intermediate category 1"
"Alternative 2349",0.406218439,0.211402014,0.500686944,0.5311234,0.862258852,"Worst category"
"Alternative 2350",0.57377553,0.852875113,0.7570315,0.907729268,0.918220103,"Intermediate category 3"
"Alternative 2351",0.430487156,0.621623337,0.593660295,0.06710466,0.456528991,"Intermediate category 2"
"Alternative 2352",0.643482089,0.67636317,0.612010896,0.934923649,0.141821474,"Intermediate category 2"
"Alternative 2353",0.302633643,0.464968204,0.0912092775,0.955767572,0.535116017,"Intermediate category 1"
"Alternative 2354",0.71841985,0.0192405656,0.970139444,0.0213187281,0.0325684659,"Worst category"
"Alternative 2355",0.704105377,0.367313951,0.964761198,0.628875136,0.202449694,"Intermediate category 2"
"Alternative 2356",0.457055956,0.67021668,0.710092723,0.831804335,0.0500663891,"Intermediate category 2"
"Alternative 2357",0.564999521,0.668521881,0.42052865,0.693279147,0.668972135,"Intermediate category 2"
"Alternative 2358",0.354810268,0.265337259,0.924037695,0.0617821813,0.256113946,"Intermediate category 1"
"Alternative 2359",0.518766999,0.125110909,0.291881323,0.967105091,0.545009673,"Worst category"
"Alternative 2360",0.0705615804,0.879475355,0.0352695435,0.22622703,0.309143215,"Worst category"
"Alternative 2361",0.42727232,0.67445904,0.0110451505,0.822435439,0.405190617,"Intermediate category 1"
"Alternative 2362",0.673601031,0.579181194,0.21487087,0.621545255,0.734821975,"Intermediate category 2"
"Alternative 2363",0.215773612,0.272004992,0.282721907,0.169485405,0.629471183,"Intermediate category 1"
"Alternative 2364",0.0327063724,0.904707015,0.838758051,0.953054309,0.985345662,"Intermediate category 3"
"Alternative 2365",0.578316271,0.643491507,0.540166438,0.24987343,0.64819473,"Intermediate category 1"
"Alternative 2366",0.0487088338,0.704740047,0.825110734,0.446314484,0.534794867,"Intermediate category 2"
"Alternative 2367",0.896639168,0.345508456,0.730710089,0.177441269,0.0858413056,"Intermediate category 2"
"Alternative 2368",0.603149533,0.419992417,0.295399874,0.0317905843,0.263509631,"Worst category"
"Alternative 2369",0.0138422595,0.620157003,0.95901984,0.519326031,0.608757734,"Intermediate category 2"
"Alternative 2370",0.59060514,0.180217668,0.285074025,0.549697399,0.32513538,"Worst category"
"Alternative 2371",0.868335307,0.373346597,0.00932122022,0.863126993,0.479185402,"Intermediate category 2"
"Alternative 2372",0.0653173104,0.0235027261,0.242514074,0.712606966,0.397881746,"Worst category"
"Alternative 2373",0.107087784,0.0197891537,0.894713402,0.682526171,0.6623106,"Worst category"
"Alternative 2374",0.0281528868,0.57139492,0.850776017,0.664190471,0.442548931,"Intermediate category 2"
"Alternative 2375",0.185347185,0.180947006,0.649438858,0.840318203,0.448344767,"Worst category"
"Alternative 2376",0.050439544,0.837512255,0.289465219,0.937979221,0.000416918658,"Worst category"
"Alternative 2377",0.151461914,0.27155751,0.287297189,0.980020165,0.299833447,"Worst category"
"Alternative 2378",0.551487625,0.582707047,0.0645796955,0.658672094,0.912663579,"Intermediate category 2"
"Alternative 2379",0.456008941,0.689790249,0.286937743,0.0504365675,0.323883623,"Worst category"
"Alternative 2380",0.702505052,0.781599283,0.281329989,0.498798847,0.259049058,"Intermediate category 2"
"Alternative 2381",0.505906224,0.50685358,0.349513203,0.247866511,0.745797634,"Intermediate category 2"
"Alternative 2382",0.18654047,0.135007858,0.515080631,0.872822523,0.437743157,"Worst category"
"Alternative 2383",0.991602957,0.924421668,0.132209241,0.818705857,0.974312365,"Intermediate category 3"
